,link,price,condo_fee,bedrooms,bathrooms,vacancies,total_area_m2,address,description,rua,bairro
7494,/imovel/venda-apartamento-4-quartos-com-piscina-jardim-camburi-vitoria-es-184m2-id-2597249866/,2300000.0,1200.0,4,5,3,184,"Avenida Dante Michelini, Jardim Camburi","184m²; 4 quartos, sendo 4 suites; Lazer completo; Vista mar; Orla",Avenida Dante Michelini, Jardim Camburi
7495,/imovel/venda-apartamento-4-quartos-com-piscina-barro-vermelho-vitoria-es-217m2-id-2623418462/,3300000.0,970.0,4,5,3,217,Barro Vermelho,"Apartamento à venda, 217 m² por R$ 3.300.000,00 - Barro Vermelho - Vitória/ES",Barro Vermelho,
7496,/imovel/venda-apartamento-3-quartos-com-churrasqueira-jardim-da-penha-vitoria-es-127m2-id-2625510064/,845000.0,500.0,3,2,2,127,"Rua Maria Eleonora Pereira, Jardim da Penha",Apartamento 3 quartos em Jardim da Penha,Rua Maria Eleonora Pereira, Jardim da Penha
7497,/imovel/venda-apartamento-4-quartos-barro-vermelho-vitoria-es-217m2-id-2524184583/,3300000.0,,4,2,3,217,Barro Vermelho,APARTAMENTO 4 QUARTOS NO BARRO VERMELHO - VITÓRIA/ES,Barro Vermelho,
7498,/imovel/venda-apartamento-4-quartos-com-piscina-praia-do-canto-vitoria-es-268m2-id-2545176339/,2850000.0,2500.0,4,6,3,268,"Rua Celso Calmon, Praia do Canto","Apartamento 4 quartos à Venda na Praia do Canto, Vitóra - ES",Rua Celso Calmon, Praia do Canto
7499,/imovel/venda-apartamento-3-quartos-mobiliado-praia-do-canto-vitoria-es-10m2-id-2593561928/,1250000.0,,3,3,2,10,"Avenida Desembargador Santos Neves, Praia do Canto","Apartamento à venda, Praia do Canto, Vitória, ES",Avenida Desembargador Santos Neves, Praia do Canto
7500,/imovel/venda-apartamento-4-quartos-enseada-do-sua-vitoria-es-320m2-id-2563595217/,2500000.0,2409.0,4,5,3,320,"Rua Alaor de Queiroz Araújo, Enseada do Suá","4stes, 320m² com vista para o mar da Enseada",Rua Alaor de Queiroz Araújo, Enseada do Suá
7501,/imovel/venda-apartamento-4-quartos-com-piscina-mata-da-praia-vitoria-es-162m2-id-2577332831/,2300000.0,1100.0,4,4,2,162,"Rua Waldomiro Antônio Pereira, Mata da Praia","Apartamento à venda, 4 quartos, 2 suítes, 2 vagas, Mata da Praia - Vitória/ES",Rua Waldomiro Antônio Pereira, Mata da Praia
7502,/imovel/venda-apartamento-3-quartos-com-armario-embutido-praia-do-canto-vitoria-es-128m2-id-2621388551/,670000.0,1.0,3,1,1,128,"Avenida Desembargador Santos Neves, Praia do Canto",Apartamento 3 quartos em Praia do Canto,Avenida Desembargador Santos Neves, Praia do Canto
7503,/imovel/venda-apartamento-4-quartos-mobiliado-jardim-camburi-vitoria-es-200m2-id-2596454893/,1950000.0,,4,3,3,200,Jardim Camburi,"APARTAMENTO RESIDENCIAL em VITÓRIA - ES, JARDIM CAMBURI",Jardim Camburi,
7504,/imovel/venda-apartamento-3-quartos-com-piscina-jardim-camburi-vitoria-es-70m2-id-2624649530/,713878.0,1.0,3,1,1,70,"Rua Desembargador Eurípdes Queiroz do Valle, Jardim Camburi",Apartamento 3 quartos em Jardim Camburi,Rua Desembargador Eurípdes Queiroz do Valle, Jardim Camburi
7505,/imovel/venda-apartamento-4-quartos-com-piscina-praia-do-canto-vitoria-es-166m2-id-2626018773/,3521300.0,1.0,4,1,3,166,"Rua Joaquim Lírio, Praia do Canto",Apartamento 4 quartos em Praia do Canto,Rua Joaquim Lírio, Praia do Canto
7506,/imovel/venda-apartamento-4-quartos-com-piscina-praia-do-canto-vitoria-es-240m2-id-2596553361/,3799000.0,2000.0,4,5,4,240,"Rua João da Cruz, Praia do Canto",Vendo - 04 suítes 4 vagas Vista Panorâmica Praia do Canto,Rua João da Cruz, Praia do Canto
7507,/imovel/venda-apartamento-2-quartos-com-varanda-bento-ferreira-vitoria-es-73m2-id-2621781114/,651700.0,1.0,2,1,2,73,"Rua Engenheiro Fábio Ruschi, Bento Ferreira",Apartamento 2 quartos em Bento Ferreira,Rua Engenheiro Fábio Ruschi, Bento Ferreira
7508,/imovel/venda-apartamento-4-quartos-com-piscina-mata-da-praia-vitoria-es-250m2-id-2580068229/,4100000.0,2190.0,4,6,3,250,"Avenida Dante Michelini, Mata da Praia","Apartamento para Venda em Vitória, Mata da Praia, 4 dormitórios, 4 suítes, 6 banheiros, 3 vagas",Avenida Dante Michelini, Mata da Praia
7509,/imovel/venda-apartamento-4-quartos-com-piscina-barro-vermelho-vitoria-es-230m2-id-2624461470/,4100000.0,2700.0,4,6,3,230,"Rua Carlos Nicoletti Madeira, Barro Vermelho",Vila Alpina - O melhor apto de 4 suítes do ES,Rua Carlos Nicoletti Madeira, Barro Vermelho
7510,/imovel/venda-apartamento-2-quartos-com-churrasqueira-santa-luiza-vitoria-es-66m2-id-2621386628/,750800.0,1.0,2,1,1,66,"Rua Vitalino dos Santos Valadares, Santa Luíza",Apartamento 2 quartos em Santa Luíza,Rua Vitalino dos Santos Valadares, Santa Luíza
7511,/imovel/venda-apartamento-4-quartos-com-churrasqueira-mata-da-praia-vitoria-es-223m2-id-2578250406/,4238517.0,,4,5,3,223,Mata da Praia,"APARTAMENTO RESIDENCIAL em VITÓRIA - ES, MATA DA PRAIA",Mata da Praia,
7512,/imovel/venda-apartamento-2-quartos-com-churrasqueira-santa-luiza-vitoria-es-66m2-id-2621980110/,750800.0,1.0,2,1,1,66,"Rua Vitalino dos Santos Valadares, Santa Luíza",Apartamento 2 quartos em Santa Luíza,Rua Vitalino dos Santos Valadares, Santa Luíza
7513,/imovel/venda-apartamento-4-quartos-com-piscina-barro-vermelho-vitoria-es-260m2-id-2616404427/,4200000.0,1250.0,4,6,3,260,"Rua Carlos Nicoletti Madeira, Barro Vermelho","Edifício Vila Alpina - Apartamento deslumbrante Barro Vermelho, Vitória/ES",Rua Carlos Nicoletti Madeira, Barro Vermelho
7514,/imovel/venda-apartamento-4-quartos-com-piscina-barro-vermelho-vitoria-es-236m2-id-2602472411/,4200000.0,2570.0,4,6,3,236,"Rua Carlos Nicoletti Madeira, Barro Vermelho",Lindo e Amplo 04 Qtos 4 Suítes 2 Varandas Lazer Completo - Oportunidade,Rua Carlos Nicoletti Madeira, Barro Vermelho
7515,/imovel/venda-apartamento-2-quartos-com-piscina-jardim-da-penha-vitoria-es-143m2-id-2619748355/,983500.0,400.0,2,2,1,143,"Rua Odette de Oliveira Lacourt, Jardim da Penha",Lindo e Amplo 02 Qtos com Garden - Oportunidade,Rua Odette de Oliveira Lacourt, Jardim da Penha
7516,/imovel/venda-apartamento-3-quartos-com-piscina-horto-vitoria-es-150m2-id-2623688193/,744302.0,1.0,3,1,1,150,"Avenida Vitória, Horto",Apartamento 3 quartos em Horto,Avenida Vitória, Horto
7517,/imovel/venda-apartamento-5-quartos-com-piscina-enseada-do-sua-vitoria-es-245m2-id-2615406759/,3920000.0,0.0,5,6,5,245,"Rua Abiail do Amaral Carneiro, Enseada do Suá",THE GALLERY - PLANTA ESPECIAL 245m²/ 5 SUITES/ 5 VAGAS/ LAZER COMPLETO,Rua Abiail do Amaral Carneiro, Enseada do Suá
7518,/imovel/venda-apartamento-2-quartos-com-piscina-enseada-do-sua-vitoria-es-69m2-id-2625747154/,1470000.0,750.0,2,1,1,69,"Rua Humberto Martins de Paula, Enseada do Suá",Apartamento 2 quartos em Enseada do Suá,Rua Humberto Martins de Paula, Enseada do Suá
7519,/imovel/venda-apartamento-2-quartos-com-varanda-bento-ferreira-vitoria-es-80m2-id-2621537825/,867600.0,1.0,2,1,2,80,"Rua Engenheiro Fábio Ruschi, Bento Ferreira",Apartamento 2 quartos em Bento Ferreira,Rua Engenheiro Fábio Ruschi, Bento Ferreira
7520,/imovel/venda-apartamento-4-quartos-com-piscina-praia-do-canto-vitoria-es-190m2-id-2612698854/,3800000.0,1700.0,4,5,4,190,"Rua Constante Sodré, Praia do Canto","Apartamento 4 suítes, sol da manhã, a venda na Praia do Canto, Vitória-ES",Rua Constante Sodré, Praia do Canto
7521,/imovel/venda-apartamento-3-quartos-mobiliado-barro-vermelho-vitoria-es-110m2-id-2620595730/,1335000.0,902.0,3,3,2,110,"Rua Desembargador João Manoel de Carvalho, Barro Vermelho",Apartamento para venda com 110 metros quadrados com 3 quartos em Barro Vermelho - Vitória - ES,Rua Desembargador João Manoel de Carvalho, Barro Vermelho
7522,/imovel/venda-apartamento-2-quartos-com-piscina-barro-vermelho-vitoria-es-73m2-id-2621542227/,856000.0,1.0,2,1,2,73,"Rua Doutor João Carlos de Souza, Barro Vermelho",Apartamento 2 quartos em Barro Vermelho,Rua Doutor João Carlos de Souza, Barro Vermelho
7523,/imovel/venda-apartamento-3-quartos-com-piscina-jardim-camburi-vitoria-es-85m2-id-2623656600/,833438.0,1.0,3,1,1,85,"Avenida Dante Michelini, Jardim Camburi",Apartamento 3 quartos em Jardim Camburi,Avenida Dante Michelini, Jardim Camburi
7524,/imovel/venda-apartamento-3-quartos-com-armario-embutido-praia-do-canto-vitoria-es-10m2-id-2593555342/,1100000.0,,3,3,2,10,"Rua Moacir Avidos, Praia do Canto","Apartamento à venda, Praia do Canto, Vitória, ES",Rua Moacir Avidos, Praia do Canto
7525,/imovel/venda-apartamento-2-quartos-com-piscina-mata-da-praia-vitoria-es-154m2-id-2626010328/,1865167.0,1.0,2,1,3,154,"Avenida Comandante Álvaro Martins, Mata da Praia",Apartamento 2 quartos em Mata da Praia,Avenida Comandante Álvaro Martins, Mata da Praia
7526,/imovel/venda-apartamento-3-quartos-com-piscina-jardim-camburi-vitoria-es-80m2-id-2625457356/,925836.0,1.0,3,1,2,80,"Rua Desembargador Eurípdes Queiroz do Valle, Jardim Camburi",Apartamento 3 quartos em Jardim Camburi,Rua Desembargador Eurípdes Queiroz do Valle, Jardim Camburi
7527,/imovel/venda-apartamento-4-quartos-com-piscina-mata-da-praia-vitoria-es-136m2-id-2618922996/,1950000.0,1100.0,4,2,2,136,Mata da Praia,"Apartamento na Mata da Praia! Com 4 quartos, 1 suíte, 2 vagas, 136m².",Mata da Praia,
7528,/imovel/venda-apartamento-3-quartos-mobiliado-praia-do-canto-vitoria-es-190m2-id-2624598621/,4400000.0,1600.0,3,4,4,190,Praia do Canto,"Apto 4 qts revertido p/ 3 à venda, 4 vagas, 190 m² por R$ 4.000.000 - Praia do Canto - Vitória/ES",Praia do Canto,
7529,/imovel/venda-apartamento-1-quarto-com-varanda-jardim-da-penha-vitoria-es-68m2-id-2621543865/,691593.0,1.0,1,1,1,68,"Rua Carijós, Jardim da Penha",Apartamento 1 quarto em Jardim da Penha,Rua Carijós, Jardim da Penha
7530,/imovel/venda-apartamento-3-quartos-com-piscina-jardim-camburi-vitoria-es-88m2-id-2624614694/,1131270.0,1.0,3,1,2,88,"Avenida Governador Eurico Rezende, Jardim Camburi",Apartamento 3 quartos em Jardim Camburi,Avenida Governador Eurico Rezende, Jardim Camburi
7531,/imovel/venda-apartamento-3-quartos-com-piscina-mata-da-praia-vitoria-es-157m2-id-2625188041/,2245043.0,1.0,3,1,4,157,"Avenida Comandante Álvaro Martins, Mata da Praia",Apartamento 3 quartos em Mata da Praia,Avenida Comandante Álvaro Martins, Mata da Praia
7532,/imovel/venda-apartamento-1-quarto-com-piscina-mata-da-praia-vitoria-es-44m2-id-2625088303/,579500.0,1.0,1,1,1,44,"Rua Petronília Passos Gabriel, Mata da Praia",Apartamento 1 quarto em Mata da Praia,Rua Petronília Passos Gabriel, Mata da Praia
7533,/imovel/venda-apartamento-3-quartos-com-churrasqueira-mata-da-praia-vitoria-es-223m2-id-2621883667/,4600000.0,,3,4,3,223,"Avenida Dante Michelini, Mata da Praia",ED THE VIEW - FRENTE MAR - MATA DA PRAIA.,Avenida Dante Michelini, Mata da Praia
7534,/imovel/venda-apartamento-2-quartos-com-varanda-bento-ferreira-vitoria-es-73m2-id-2621534435/,651700.0,1.0,2,1,2,73,"Rua Engenheiro Fábio Ruschi, Bento Ferreira",Apartamento 2 quartos em Bento Ferreira,Rua Engenheiro Fábio Ruschi, Bento Ferreira
7535,/imovel/venda-apartamento-4-quartos-com-seguranca-interna-jardim-da-penha-vitoria-es-200m2-id-2566993680/,1170000.0,800.0,4,2,2,200,Jardim da Penha,"Apartamento em Jardim da Penha! 4Qts, 1Suíte, 2Vgs, 200m².",Jardim da Penha,
7536,/imovel/venda-apartamento-3-quartos-com-piscina-jardim-camburi-vitoria-es-88m2-id-2624678019/,940468.0,1.0,3,1,2,88,"Avenida Governador Eurico Rezende, Jardim Camburi",Apartamento 3 quartos em Jardim Camburi,Avenida Governador Eurico Rezende, Jardim Camburi
7537,/imovel/venda-apartamento-2-quartos-com-piscina-barro-vermelho-vitoria-es-66m2-id-2622025549/,851903.0,1.0,2,1,1,66,"Rua Doutor João Carlos de Souza, Barro Vermelho",Apartamento 2 quartos em Barro Vermelho,Rua Doutor João Carlos de Souza, Barro Vermelho
7538,/imovel/venda-apartamento-4-quartos-com-piscina-praia-do-canto-vitoria-es-268m2-id-2474752816/,2850000.0,2000.0,4,7,3,268,"Rua Celso Calmon, Praia do Canto","Apartamento com 4 dormitórios à venda, 268 m² por R$ 2.850.000,00 - Praia do Canto - Vitória/ES",Rua Celso Calmon, Praia do Canto
7539,/imovel/venda-apartamento-5-quartos-praia-do-canto-vitoria-es-400m2-id-2600584335/,2850000.0,,5,5,5,400,Praia do Canto,Apartamento em Praia do Canto - Vitória,Praia do Canto,
7540,/imovel/venda-apartamento-3-quartos-com-piscina-bento-ferreira-vitoria-es-75m2-id-2621387929/,820000.0,1.0,3,1,2,75,"Servidão Francisco Soares de Souza, Bento Ferreira",Apartamento 3 quartos em Bento Ferreira,Servidão Francisco Soares de Souza, Bento Ferreira
7541,/imovel/venda-apartamento-3-quartos-com-piscina-enseada-do-sua-vitoria-es-159m2-id-2625513661/,2685000.0,1.0,3,1,2,159,"Avenida Capitão João Brandão, Enseada do Suá",Apartamento 3 quartos em Enseada do Suá,Avenida Capitão João Brandão, Enseada do Suá
7542,/imovel/venda-apartamento-2-quartos-com-piscina-bento-ferreira-vitoria-es-70m2-id-2621587865/,654360.0,1.0,2,1,1,70,"Rua Francisco Rubim, Bento Ferreira",Apartamento 2 quartos em Bento Ferreira,Rua Francisco Rubim, Bento Ferreira
7543,/imovel/venda-apartamento-2-quartos-com-churrasqueira-santa-luiza-vitoria-es-64m2-id-2621557086/,700500.0,1.0,2,1,0,64,"Rua Vitalino dos Santos Valadares, Santa Luíza",Apartamento 2 quartos em Santa Luíza,Rua Vitalino dos Santos Valadares, Santa Luíza
7544,/imovel/venda-apartamento-2-quartos-com-piscina-jardim-da-penha-vitoria-es-64m2-id-2624606991/,791159.0,1.0,2,1,1,64,"Rua Carijós, Jardim da Penha",Apartamento 2 quartos em Jardim da Penha,Rua Carijós, Jardim da Penha
7545,/imovel/venda-apartamento-2-quartos-com-piscina-jardim-da-penha-vitoria-es-64m2-id-2621386623/,791159.0,1.0,2,1,1,64,"Rua Carijós, Jardim da Penha",Apartamento 2 quartos em Jardim da Penha,Rua Carijós, Jardim da Penha
7546,/imovel/venda-apartamento-3-quartos-com-piscina-mata-da-praia-vitoria-es-110m2-id-2624489771/,1690000.0,1000.0,3,2,2,110,"Rua Albérico Souza de Lima, Mata da Praia","Apartamento com 3 dormitórios à venda, 110 m² por R$ 1.690.000,00 - Mata da Praia - Vitória/ES",Rua Albérico Souza de Lima, Mata da Praia
7547,/imovel/venda-apartamento-2-quartos-com-piscina-jardim-camburi-vitoria-es-67m2-id-2621190994/,749068.0,1.0,2,1,1,67,"Rua Júlia Lacourt Penna, Jardim Camburi",Apartamento 2 quartos em Jardim Camburi,Rua Júlia Lacourt Penna, Jardim Camburi
7548,/imovel/venda-apartamento-4-quartos-praia-do-canto-vitoria-es-160m2-id-2599674620/,3420000.0,800.0,4,5,3,160,"Rua Constante Sodré, Praia do Canto",04 suítes novo Praia do Canto,Rua Constante Sodré, Praia do Canto
7549,/imovel/venda-apartamento-2-quartos-com-piscina-bento-ferreira-vitoria-es-59m2-id-2624657735/,563536.0,1.0,2,1,1,59,"Avenida Cezar Hilal, Bento Ferreira",Apartamento 2 quartos em Bento Ferreira,Avenida Cezar Hilal, Bento Ferreira
7550,/imovel/venda-apartamento-3-quartos-com-piscina-jardim-camburi-vitoria-es-80m2-id-2624648244/,925836.0,1.0,3,1,2,80,"Rua Desembargador Eurípdes Queiroz do Valle, Jardim Camburi",Apartamento 3 quartos em Jardim Camburi,Rua Desembargador Eurípdes Queiroz do Valle, Jardim Camburi
7551,/imovel/venda-apartamento-4-quartos-com-piscina-barro-vermelho-vitoria-es-217m2-id-2604261627/,3100000.0,,4,4,3,217,Barro Vermelho,"Apartamento à venda 4 Quartos, 3 Suites, 3 Vagas, 217M², BARRO VERMELHO, VITORIA - ES",Barro Vermelho,
7552,/imovel/venda-apartamento-2-quartos-com-piscina-jardim-da-penha-vitoria-es-96m2-id-2625511366/,1043741.0,1.0,2,1,2,96,"Rua Carijós, Jardim da Penha",Apartamento 2 quartos em Jardim da Penha,Rua Carijós, Jardim da Penha
7553,/imovel/venda-apartamento-4-quartos-com-piscina-praia-do-canto-vitoria-es-168m2-id-2603816778/,3300000.0,996.0,4,5,4,168,"Avenida Saturnino de Brito, Praia do Canto","Apartamento com 4 dormitórios à venda, 167 m² por R$ 3.300.000,00 - Praia do Canto - Vitória/ES",Avenida Saturnino de Brito, Praia do Canto
7554,/imovel/venda-apartamento-4-quartos-mobiliado-praia-do-canto-vitoria-es-150m2-id-2625453313/,1550000.0,,4,1,2,150,Praia do Canto,ÓTIMO APARTAMENTO NA PRAIA DO CANTO,Praia do Canto,
7555,/imovel/venda-apartamento-3-quartos-com-piscina-horto-vitoria-es-135m2-id-2623688012/,781312.0,1.0,3,1,1,135,"Avenida Vitória, Horto",Apartamento 3 quartos em Horto,Avenida Vitória, Horto
7556,/imovel/venda-apartamento-4-quartos-com-piscina-bento-ferreira-vitoria-es-150m2-id-2621583427/,2374535.0,0.0,4,3,3,150,"Avenida Marechal Mascarenhas de Moraes, Bento Ferreira",ÚLTIMAS UNIDADES - LANÇAMENTO UNA RESIDENCE,Avenida Marechal Mascarenhas de Moraes, Bento Ferreira
7557,/imovel/venda-apartamento-4-quartos-santa-helena-vitoria-es-265m2-id-2606151495/,4600000.0,3500.0,4,5,5,265,Santa Helena,APARTAMENTO 4 QUARTOS NA AV SATURNINO DE BRITO,Santa Helena,
7558,/imovel/venda-apartamento-4-quartos-com-piscina-praia-do-canto-vitoria-es-220m2-id-2572552513/,2200000.0,1000.0,4,3,2,220,Praia do Canto,"Apartamento à venda, 4 quartos, 2 suítes, 2 vagas, Praia do Canto - Vitória/ES",Praia do Canto,
7559,/imovel/venda-apartamento-2-quartos-com-piscina-mata-da-praia-vitoria-es-61m2-id-2625451918/,805313.0,1.0,2,1,1,61,"Rua Petronília Passos Gabriel, Mata da Praia",Apartamento 2 quartos em Mata da Praia,Rua Petronília Passos Gabriel, Mata da Praia
7560,/imovel/venda-apartamento-4-quartos-com-piscina-enseada-do-sua-vitoria-es-171m2-id-2621782116/,2609100.0,1.0,4,1,3,171,"Rua Abiail do Amaral Carneiro, Enseada do Suá",Apartamento 4 quartos em Enseada do Suá,Rua Abiail do Amaral Carneiro, Enseada do Suá
7561,/imovel/venda-apartamento-3-quartos-com-piscina-jardim-camburi-vitoria-es-70m2-id-2621186386/,525000.0,300.0,3,2,1,70,"Rua Almerinda Corina da Silva, Jardim Camburi",Apartamento 3 quartos em Jardim Camburi,Rua Almerinda Corina da Silva, Jardim Camburi
7562,/imovel/venda-apartamento-4-quartos-com-piscina-praia-do-canto-vitoria-es-240m2-id-2625699559/,2900000.0,2850.0,4,4,0,240,Praia do Canto,"Apartamento de 4 quartos à venda na Praia do Canto, Vitória - ES",Praia do Canto,
7563,/imovel/venda-apartamento-3-quartos-praia-do-canto-vitoria-es-387m2-id-2618493609/,2200000.0,2050.0,3,3,2,387,"Rua Constante Sodré, Praia do Canto","APARTAMENTO RESIDENCIAL em VITÓRIA - ES, PRAIA DO CANTO",Rua Constante Sodré, Praia do Canto
7564,/imovel/venda-apartamento-4-quartos-com-piscina-barro-vermelho-vitoria-es-230m2-id-2622913465/,2500000.0,1200.0,4,4,2,230,Barro Vermelho,Apartamento no Barro Vermelho,Barro Vermelho,
7565,/imovel/venda-apartamento-4-quartos-com-piscina-praia-do-canto-vitoria-es-150m2-id-2624647891/,2500000.0,1150.0,4,4,3,150,Praia do Canto,"Apartamento com 4 dormitórios à venda, 150 m² por R$ 2.500.000,00 - Praia do Canto - Vitória/ES",Praia do Canto,
7566,/imovel/venda-apartamento-1-quarto-com-academia-jardim-da-penha-vitoria-es-39m2-id-2624463241/,524624.0,0.0,1,1,1,39,"Rua Arthur Czartoryski, Jardim da Penha","Lançamento em Jardim da Penha, quarto e sala.",Rua Arthur Czartoryski, Jardim da Penha
7567,/imovel/venda-apartamento-4-quartos-com-piscina-praia-do-canto-vitoria-es-200m2-id-2577281021/,2700000.0,3100.0,4,2,2,200,Praia do Canto,"Apartamento na Praia do Canto! Com 4Qts, 2 Suítes, 2Vgs, 200m².",Praia do Canto,
7568,/imovel/venda-apartamento-4-quartos-com-churrasqueira-praia-do-canto-vitoria-es-270m2-id-2577410041/,2000000.0,13.0,4,4,2,270,"Rua João da Cruz, Praia do Canto","Apartamento à venda, 4 quartos, 1 suíte, 2 vagas, Praia do Canto - Vitória/ES",Rua João da Cruz, Praia do Canto
7569,/imovel/venda-apartamento-2-quartos-com-piscina-santa-lucia-vitoria-es-74m2-id-2622041534/,865166.0,1.0,2,1,1,74,"Rua Fortunato Ramos, Santa Lúcia",Apartamento 2 quartos em Santa Lúcia,Rua Fortunato Ramos, Santa Lúcia
7570,/imovel/venda-cobertura-4-quartos-com-piscina-jardim-camburi-vitoria-es-278m2-id-2596879088/,2950000.0,1400.0,4,3,4,278,"Rua Gelu Vervloet dos Santos, Jardim Camburi",Cobertura duplex para venda tem 278 metros quadrados com 4 quartos em Jardim Camburi - Vitória - ES,Rua Gelu Vervloet dos Santos, Jardim Camburi
7571,/imovel/venda-cobertura-4-quartos-mobiliado-mata-da-praia-vitoria-es-360m2-id-2601677643/,5500000.0,4070.0,4,6,4,360,"Avenida Dante Michelini, Mata da Praia",COBERTURA DUPLEX COM UM VISTA DE TIRAR O FOLEGO,Avenida Dante Michelini, Mata da Praia
7572,/imovel/venda-apartamento-2-quartos-com-piscina-mata-da-praia-vitoria-es-64m2-id-2625459709/,821991.0,1.0,2,1,2,64,"Rua Petronília Passos Gabriel, Mata da Praia",Apartamento 2 quartos em Mata da Praia,Rua Petronília Passos Gabriel, Mata da Praia
7573,/imovel/venda-apartamento-4-quartos-santa-helena-vitoria-es-210m2-id-2606891263/,3300000.0,2000.0,4,4,4,210,"Alameda Hélio da Costa Ferraz, Santa Helena",Imóvel único e exclusivo no mercado!!!,Alameda Hélio da Costa Ferraz, Santa Helena
7574,/imovel/venda-apartamento-3-quartos-com-piscina-ilha-de-santa-maria-vitoria-es-150m2-id-2625453803/,2198443.0,1.0,3,1,3,150,"Avenida Marechal Mascarenhas de Moraes, Ilha de Santa Maria",Apartamento 3 quartos em Ilha de Santa Maria,Avenida Marechal Mascarenhas de Moraes, Ilha de Santa Maria
